Country,Product,Flow,NoCountry,NoProduct,NoFlow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016 Provisional,Download Timestamp
Australia,Natural gas,Electricity plants (ktoe),01. Australia,04. Natural gas,05. Electricity plants (ktoe),-513.933,-627.293,-788.275,-716.112,-685.338,-805.36,-1060.424,-1147.631,-1337.28,-1531.098,-2130.97,-2614.56,-2353.456,-2665.405,-2385.584,-2887.181,-2772.188,-3003.786,-3085.942,-3470.162,-2610.411,-2835.541,-2930.505,-3144.245,-3560.076,-3181.423,-3097.526,-3332.992,-3856.811,-4059.075,-4412.09,-6307.681,-3989.146,-4172.972,-4252.677,-4000.299,-5788.095,-6448.934,-7654.674,-8017.167,-8278.056,-9083.995,-9135.12,-9370.693,-9809.798,..,2018-04-07 11:40:33.896072
Australia,Natural gas,CHP plants (ktoe),01. Australia,04. Natural gas,06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1351.27,-873.031,-1048.497,-1152.509,-1156.57,-1426.291,-1521.32,-1546.27,-1742.581,-1799.272,-1974.458,-1985.569,-2036.758,-2074.644,..,2018-04-07 11:40:33.896072
Australia,Natural gas,Heat plants (ktoe),01. Australia,04. Natural gas,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Natural gas,"Oil refineries, transformation (ktoe)",01. Australia,04. Natural gas,"08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Natural gas,Total final consumption (ktoe),01. Australia,04. Natural gas,09. Total final consumption (ktoe),1008.547,1675.941,2112.166,2449.946,2749.517,3009.202,3479.682,3884.36,4324.497,5026.404,5458.933,5683.396,5922.73,6094.908,6857.996,7328.498,7780.648,7905.097,8174.001,8652.798,8708.07,8874.618,9090.055,9510.4,9988.122,10139.648,10309.032,10641.246,10872.715,11386.004,12013.318,11810.925,12638.677,12873.047,12326.643,12327.137,12805.268,12867.309,12379.895,12570.962,12646.779,12661.994,13178.528,13485.856,13511.945,..,2018-04-07 11:40:33.896072
Australia,Natural gas,Industry (ktoe),01. Australia,04. Natural gas,10. Industry (ktoe),575.846,1007.709,1313.533,1663.111,1815.776,2015.16,2279.874,2568.936,2818.07,3420.348,3741.774,3735.091,3761.545,3833.859,4451.89,4813.158,5051.998,5215.15,5385.029,5574.742,5632.4,5669.492,5744.535,6140.768,6325.904,6291.455,6356.635,6561.155,6723.061,7114.995,7628.95,7543.678,7906.278,8111.186,7547.911,7471.106,7896.608,7819.545,7277.288,7416.113,7435.239,7445.039,7770.526,7826.873,7706.787,..,2018-04-07 11:40:33.896072
Australia,Natural gas,Transport (ktoe),01. Australia,04. Natural gas,11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.176,9.004,9.821,10.251,10.401,9.928,101.497,122.536,146.196,167.493,188.338,198.933,216.705,231.748,258.933,304.32,329.227,326.755,356.67,337.866,364.041,385.96,400.466,408.568,439.836,288.998,269.42,263.704,287.063,286.698,267.959,..,2018-04-07 11:40:33.896072
Australia,Natural gas,Other (ktoe),01. Australia,04. Natural gas,12. Other (ktoe),342.723,560.266,619.127,628.84,770.803,831.813,1003.024,1082.752,1219.515,1292.752,1407.294,1610.804,1699.257,1797.144,1918.52,2031.364,2194.473,2194.022,2302.782,2619.244,2678.234,2809.624,2935.405,2916.666,3172.956,3364.947,3413.987,3547.44,3540.542,3626.051,3713.708,3593.257,3632.842,3648.572,3719.962,3778.63,3820.449,3884.855,4046.997,4145.314,4240.106,4303.308,4392.234,4572.535,4728.81,..,2018-04-07 11:40:33.896072
Australia,Natural gas,of which: Residential (ktoe),01. Australia,04. Natural gas,12.1. of which: Residential (ktoe),252.744,425.309,466.161,507.014,606.061,642.229,783.676,840.28,929.443,968.21,1051.269,1186.398,1235.804,1302.294,1384.429,1475.589,1598.663,1561.506,1635.453,1888.885,1921.077,2005.662,2101.271,2067.08,2249.036,2391.45,2423.922,2497.976,2474.917,2546.823,2613.291,2683.843,2685.025,2693.621,2759.209,2847.683,2890.985,2941.164,3032.604,3096.967,3181.637,3240.692,3326.759,3415.083,3487.225,..,2018-04-07 11:40:33.896072
Australia,Natural gas,of which: Commerce and public services (ktoe),01. Australia,04. Natural gas,12.2. of which: Commerce and public services (ktoe),89.979,134.957,152.966,121.827,164.742,189.585,219.348,242.472,290.072,324.542,356.025,424.406,463.453,494.85,534.091,555.774,595.81,632.515,667.329,729.328,756.169,802.845,832.995,848.533,923.081,973.067,989.636,1049.034,1065.195,1078.798,1099.987,907.308,945.71,952.845,958.626,928.841,927.336,941.563,1011.814,1045.703,1055.782,1050.302,1046.627,1127.236,1213.046,..,2018-04-07 11:40:33.896072
Australia,Nuclear,Production (ktoe),01. Australia,05. Nuclear,01. Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Nuclear,Imports (ktoe),01. Australia,05. Nuclear,02. Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Nuclear,Exports (ktoe),01. Australia,05. Nuclear,03. Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Nuclear,Total primary energy supply (ktoe),01. Australia,05. Nuclear,04. Total primary energy supply (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Nuclear,Electricity plants (ktoe),01. Australia,05. Nuclear,05. Electricity plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Nuclear,CHP plants (ktoe),01. Australia,05. Nuclear,06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Nuclear,Heat plants (ktoe),01. Australia,05. Nuclear,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Nuclear,"Oil refineries, transformation (ktoe)",01. Australia,05. Nuclear,"08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Nuclear,Total final consumption (ktoe),01. Australia,05. Nuclear,09. Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Nuclear,Industry (ktoe),01. Australia,05. Nuclear,10. Industry (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Nuclear,Transport (ktoe),01. Australia,05. Nuclear,11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Nuclear,Other (ktoe),01. Australia,05. Nuclear,12. Other (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Nuclear,of which: Residential (ktoe),01. Australia,05. Nuclear,12.1. of which: Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Nuclear,of which: Commerce and public services (ktoe),01. Australia,05. Nuclear,12.2. of which: Commerce and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Production (ktoe),01. Australia,06. Renewables and waste,01. Production (ktoe),4553.489,4622.984,4508.661,4816.063,4962.457,5015.497,4853.343,4882.381,4880.427,4745.184,5062.69,5172.905,5005.976,4911.968,5165.209,4872.18,4859.924,4992.662,5169.742,5259.134,5375.431,4908.39,5676.257,5555.853,5717.662,6273.134,6570.425,6360.965,6447.428,6531.744,6618.264,6902.596,6773.844,6683.639,6563.761,6755.665,6975.175,7159.171,5672.006,7114.08,7160.606,7147.113,7972.602,8301.354,8292.909,8660.442,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Imports (ktoe),01. Australia,06. Renewables and waste,02. Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Exports (ktoe),01. Australia,06. Renewables and waste,03. Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Total primary energy supply (ktoe),01. Australia,06. Renewables and waste,04. Total primary energy supply (ktoe),4553.489,4622.984,4508.661,4816.063,4962.457,5015.497,4853.343,4882.381,4880.427,4745.184,5062.69,5172.905,5005.976,4911.968,5165.209,4872.18,4859.924,4992.662,5169.742,5259.134,5375.431,4908.39,5676.257,5555.853,5717.662,6273.134,6570.425,6360.965,6447.428,6531.744,6618.264,6902.596,6773.844,6683.639,6563.761,6755.665,6975.175,7159.171,5672.006,7114.08,7160.606,7147.113,7972.602,8301.354,8292.909,8660.442,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Electricity plants (ktoe),01. Australia,06. Renewables and waste,05. Electricity plants (ktoe),-1031.452,-1031.48,-1016.33,-1267.281,-1410.784,-1441.377,-1255.319,-1309.933,-1441.516,-1223.29,-1326.306,-1317.121,-1166.835,-1165.769,-1305.603,-1247.172,-1169.342,-1229.628,-1243.13,-1216.728,-1360.606,-1320.014,-1423.3,-1407.992,-1368.088,-1327.324,-1422.612,-1326.034,-1398.79,-1415.216,-1665.504,-1627.91,-1846.134,-1878.291,-1816.576,-1950.594,-1867.15,-2315.411,-1670.701,-1854.473,-2311.055,-2251.486,-2777.663,-3128.425,-3005.391,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,CHP plants (ktoe),01. Australia,06. Renewables and waste,06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-708.83,-708.83,-708.83,-708.83,-708.83,-708.83,-575.986,-575.986,-575.986,-592.129,-652.927,-664.199,-685.309,-717.45,-694.669,-567.078,-630.432,-1390.891,-1469.217,-1564.355,-1587.255,-1638.932,-1321.447,-489.827,-512.512,-383.991,-393.566,-352.612,-486.817,-538.757,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Heat plants (ktoe),01. Australia,06. Renewables and waste,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,"Oil refineries, transformation (ktoe)",01. Australia,06. Renewables and waste,"08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Total final consumption (ktoe),01. Australia,06. Renewables and waste,09. Total final consumption (ktoe),3522.013,3591.504,3492.331,3548.902,3551.648,3574.119,3598.048,3572.424,3438.911,3521.918,3736.36,3855.761,3839.164,3746.127,3859.582,2916.178,2981.752,3054.204,3217.782,3333.576,3305.995,3012.391,3676.971,3571.875,3757.446,4292.883,4483.614,4349.622,4331.187,4421.86,4385.681,4644.254,3536.819,3336.131,3182.83,3217.816,3469.094,3522.312,3810.503,4389.826,4285.314,4316.106,4626.858,4478.499,4707.761,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Industry (ktoe),01. Australia,06. Renewables and waste,10. Industry (ktoe),1522.398,1491.903,1492.715,1735.288,1814.832,1906.722,1995.413,2033,1858.748,1896.478,2056.784,2178.095,2158.8,2063.757,2170.071,1185.117,1252.721,1282.189,1445.767,1482.757,1405.625,1059.986,1378.21,1543.627,1726.906,2336.467,2510.839,2397.193,2395.522,2460.428,2384.036,2546.492,1602.993,1648.317,1644.663,1665.249,1728.602,1750.189,2000.261,2621.331,2508.236,2501.191,2763.488,2624.913,2870.711,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Transport (ktoe),01. Australia,06. Renewables and waste,11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.088,23.044,18.563,49.345,110.92,160.772,196.79,167.555,225.213,229.999,242.801,252.288,246.117,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,Other (ktoe),01. Australia,06. Renewables and waste,12. Other (ktoe),1999.616,2099.601,1999.616,1813.614,1736.816,1667.397,1602.635,1539.424,1580.164,1625.44,1679.576,1677.666,1680.364,1682.37,1689.51,1731.061,1729.031,1772.015,1772.015,1850.819,1900.37,1952.405,2298.761,2028.248,2030.54,1956.417,1972.775,1952.429,1935.665,1961.432,2001.646,2097.762,1887.738,1664.77,1519.604,1503.222,1629.572,1611.351,1613.452,1600.939,1551.865,1584.915,1620.568,1601.297,1590.934,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,of which: Residential (ktoe),01. Australia,06. Renewables and waste,12.1. of which: Residential (ktoe),1999.616,2099.601,1999.616,1785.627,1711.312,1642.896,1578.229,1514.637,1554.564,1603.255,1655.982,1653.881,1656.866,1663.385,1671.815,1731.061,1729.031,1772.015,1772.015,1850.819,1900.37,1952.405,2298.761,2028.248,2030.54,1941.778,1960.5,1942.758,1925.994,1951.641,1987.819,2083.578,1869.589,1645.332,1495.819,1476.859,1602.73,1582.838,1582.742,1569.226,1529.752,1546.874,1565.596,1543.34,1535.15,..,2018-04-07 11:40:33.896072
Australia,Renewables and waste,of which: Commerce and public services (ktoe),01. Australia,06. Renewables and waste,12.2. of which: Commerce and public services (ktoe),0,0,0,27.987,25.504,24.501,24.405,24.787,25.599,22.185,23.593,23.784,23.498,18.985,17.695,..,..,..,..,0,0,0,0,0,0,14.638,12.274,9.671,9.671,9.791,13.826,14.184,18.148,19.438,23.784,26.364,26.842,28.513,30.709,31.712,22.113,38.041,54.972,57.957,55.784,..,2018-04-07 11:40:33.896072
Australia,Electricity,Production (ktoe),01. Australia,07. Electricity,01. Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Electricity,Imports (ktoe),01. Australia,07. Electricity,02. Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Electricity,Exports (ktoe),01. Australia,07. Electricity,03. Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Electricity,Total primary energy supply (ktoe),01. Australia,07. Electricity,04. Total primary energy supply (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Electricity,Electricity plants (ktoe),01. Australia,07. Electricity,05. Electricity plants (ktoe),4561.87,4780.138,5539.346,5985.858,6327.794,6569.712,7093.882,7378.284,7795.298,8190.124,8687.72,8892.658,8980.55,9498.27,10216.112,10673.374,11205.026,11766.606,12507.582,13158.516,13356.23,13627.216,13980.676,14318.914,14799.052,15165.842,15620.524,16683.14,17414.484,17950.78,19231.32,18596.124,17945.362,18474.004,18393.594,18738.97,19515.034,19624.684,20422.334,20649.202,20750.252,20478.578,20309.76,20128.472,20540.67,..,2018-04-07 11:40:33.896072
Australia,Electricity,CHP plants (ktoe),01. Australia,07. Electricity,06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,102.168,86.86,93.912,91.074,74.648,108.79,105.952,126.678,141.47,110.166,105.866,57.62,57.62,57.62,62.178,79.808,82.99,88.494,97.438,97.524,55.47,958.384,1025.034,1152.314,1244.248,1275.552,1381.16,1279.594,913.836,1078.698,1085.75,1116.71,1157.646,1222.146,1155.066,..,2018-04-07 11:40:33.896072
Australia,Electricity,Heat plants (ktoe),01. Australia,07. Electricity,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Electricity,"Oil refineries, transformation (ktoe)",01. Australia,07. Electricity,"08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Electricity,Total final consumption (ktoe),01. Australia,07. Electricity,09. Total final consumption (ktoe),3893.22,4107.532,4511.732,4996.428,5287.194,5490.24,5894.354,6142.464,6493.43,6813.952,7212.476,7472.884,7537.47,8037.302,8434.02,8964.468,9379.848,9957.338,10548.588,11112.404,11327.576,11434.044,11771.164,12089.708,12459.594,12810.474,13232.906,14033.824,14491.516,14856.414,15514.228,16436.062,15904.496,16281.262,16273.608,16566.008,17333.902,17403.132,17758.14,18060.43,18252.382,18052.862,18075.48,17892.73,18173.348,..,2018-04-07 11:40:33.896072
Australia,Electricity,Industry (ktoe),01. Australia,07. Electricity,10. Industry (ktoe),1684.912,1755.088,1994.426,2287.6,2324.494,2368.784,2481.444,2537.602,2676.32,2796.118,2936.298,2990.478,2954.874,3350.302,3703.848,3930.974,4128.43,4486.276,4880.242,5089.824,5115.366,5174.448,5340.514,5554.998,5598.858,5649.254,5787.714,6291.158,6511.06,6624.322,7259.948,7542.458,6202.406,6283.504,6369.16,6506.76,6786.862,6725.458,6768.888,7060.858,7009.172,6881.376,6849.47,6835.538,6612.884,..,2018-04-07 11:40:33.896072
Australia,Electricity,Transport (ktoe),01. Australia,07. Electricity,11. Transport (ktoe),56.158,56.416,56.588,60.286,62.866,64.07,68.542,69.66,68.628,76.712,82.302,87.29,90.042,94.428,101.222,112.316,117.218,131.15,148.436,155.488,157.208,161.508,162.54,166.152,170.796,177.504,183.438,187.566,195.134,200.81,208.55,186.964,291.54,303.666,297.216,317.254,331.358,347.01,365.672,315.534,329.81,350.106,410.564,410.22,470.592,..,2018-04-07 11:40:33.896072
Australia,Electricity,Other (ktoe),01. Australia,07. Electricity,12. Other (ktoe),2152.15,2296.028,2460.718,2648.542,2899.834,3057.386,3344.368,3535.202,3748.482,3941.122,4193.876,4395.116,4492.554,4592.572,4628.95,4921.178,5134.2,5339.912,5519.91,5867.092,6055.002,6098.088,6268.11,6368.558,6689.94,6983.716,7261.754,7555.1,7785.322,8031.282,8045.73,8706.64,9410.55,9694.092,9607.232,9741.994,10215.682,10330.664,10623.58,10684.038,10913.4,10821.38,10815.446,10646.972,11089.872,..,2018-04-07 11:40:33.896072
Australia,Electricity,of which: Residential (ktoe),01. Australia,07. Electricity,12.1. of which: Residential (ktoe),1430.008,1543.786,1605.964,1698.328,1902.578,1996.92,2177.348,2281.408,2425.716,2491.42,2622.914,2752.602,2780.896,2860.79,2801.536,2964.248,3057.988,3110.018,3149.836,3314.612,3375.414,3381.348,3495.212,3488.332,3626.018,3715.458,3850.736,3971.824,4069.434,4193.704,4265.342,4407.5,4597.388,4774.892,4716.584,4787.878,4934.766,4995.568,5165.074,5216.416,5378.182,5286.592,5206.268,4990.666,5097.478,..,2018-04-07 11:40:33.896072
Australia,Electricity,of which: Commerce and public services (ktoe),01. Australia,07. Electricity,12.2. of which: Commerce and public services (ktoe),649.902,676.992,769.27,865.762,906.526,968.188,1068.722,1146.638,1219.91,1331.968,1446.95,1509.214,1564.598,1590.742,1676.828,1800.066,1910.834,2054.196,2193.086,2348.488,2465.018,2494.602,2562.628,2647.854,2840.408,3041.734,3180.194,3346.518,3472.766,3589.64,3529.784,4156.81,4577.522,4690.182,4684.678,4739.202,5060.498,5118.204,5259.846,5254.6,5284.958,5243.506,5417.914,5444.66,5772.836,..,2018-04-07 11:40:33.896072
Australia,Heat,Production (ktoe),01. Australia,08. Heat,01. Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Heat,Imports (ktoe),01. Australia,08. Heat,02. Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Heat,Exports (ktoe),01. Australia,08. Heat,03. Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Heat,Total primary energy supply (ktoe),01. Australia,08. Heat,04. Total primary energy supply (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Australia,Heat,Electricity plants (ktoe),01. Australia,08. Heat,05. Electricity plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Heat,CHP plants (ktoe),01. Australia,08. Heat,06. CHP plants (ktoe),0,0,0,119.687,115.269,96.977,106.982,110.469,115.985,129.979,111.973,102.971,74.983,65.885,82.29,80.786,77.897,75.676,85.18,54.184,47.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Heat,Heat plants (ktoe),01. Australia,08. Heat,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Heat,"Oil refineries, transformation (ktoe)",01. Australia,08. Heat,"08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Heat,Total final consumption (ktoe),01. Australia,08. Heat,09. Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Heat,Industry (ktoe),01. Australia,08. Heat,10. Industry (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Heat,Transport (ktoe),01. Australia,08. Heat,11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Heat,Other (ktoe),01. Australia,08. Heat,12. Other (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Heat,of which: Residential (ktoe),01. Australia,08. Heat,12.1. of which: Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Australia,Heat,of which: Commerce and public services (ktoe),01. Australia,08. Heat,12.2. of which: Commerce and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
